Genotype	Batch	slot	value	n_flies	signal	zt	nb	n	label
"DGRP810"	"Batch25_DGRP"	29	0.174888888888889	30	"moving"	14.75	1	30	"DGRP810
n = 30 flies, 1 batch"
"DGRP810"	"Batch25_DGRP"	30	0.235555555555556	30	"moving"	15.25	1	30	"DGRP810
n = 30 flies, 1 batch"
"DGRP810"	"Batch25_DGRP"	31	0.251777777777778	30	"moving"	15.75	1	30	"DGRP810
n = 30 flies, 1 batch"
"DGRP810"	"Batch25_DGRP"	32	0.253333333333333	30	"moving"	16.25	1	30	"DGRP810
n = 30 flies, 1 batch"
"DGRP810"	"Batch25_DGRP"	33	0.296888888888889	30	"moving"	16.75	1	30	"DGRP810
n = 30 flies, 1 batch"
"DGRP810"	"Batch25_DGRP"	34	0.331333333333333	30	"moving"	17.25	1	30	"DGRP810
n = 30 flies, 1 batch"
"DGRP810"	"Batch25_DGRP"	35	0.388	30	"moving"	17.75	1	30	"DGRP810
n = 30 flies, 1 batch"
"DGRP810"	"Batch25_DGRP"	36	0.397555555555556	30	"moving"	18.25	1	30	"DGRP810
n = 30 flies, 1 batch"
"DGRP810"	"Batch25_DGRP"	37	0.406222222222222	30	"moving"	18.75	1	30	"DGRP810
n = 30 flies, 1 batch"
"DGRP810"	"Batch25_DGRP"	38	0.410222222222222	30	"moving"	19.25	1	30	"DGRP810
n = 30 flies, 1 batch"
"DGRP810"	"Batch25_DGRP"	39	0.451555555555556	30	"moving"	19.75	1	30	"DGRP810
n = 30 flies, 1 batch"
"DGRP810"	"Batch25_DGRP"	40	0.434444444444444	30	"moving"	20.25	1	30	"DGRP810
n = 30 flies, 1 batch"
"DGRP810"	"Batch25_DGRP"	41	0.453111111111111	30	"moving"	20.75	1	30	"DGRP810
n = 30 flies, 1 batch"
"DGRP810"	"Batch25_DGRP"	42	0.408888888888889	30	"moving"	21.25	1	30	"DGRP810
n = 30 flies, 1 batch"
"DGRP810"	"Batch25_DGRP"	43	0.369111111111111	30	"moving"	21.75	1	30	"DGRP810
n = 30 flies, 1 batch"
"DGRP810"	"Batch25_DGRP"	44	0.362888888888889	30	"moving"	22.25	1	30	"DGRP810
n = 30 flies, 1 batch"
"DGRP810"	"Batch25_DGRP"	45	0.336222222222222	30	"moving"	22.75	1	30	"DGRP810
n = 30 flies, 1 batch"
"DGRP810"	"Batch25_DGRP"	46	0.546666666666667	30	"moving"	23.25	1	30	"DGRP810
n = 30 flies, 1 batch"
"DGRP810"	"Batch25_DGRP"	47	0.576888888888889	30	"moving"	23.75	1	30	"DGRP810
n = 30 flies, 1 batch"
"DGRP897"	"Batch5b_DGRP"	0	0.378611111111111	24	"moving"	0.25	1	24	"DGRP897
n = 24 flies, 1 batch"
"DGRP897"	"Batch5b_DGRP"	1	0.318611111111111	24	"moving"	0.75	1	24	"DGRP897
n = 24 flies, 1 batch"
"DGRP897"	"Batch5b_DGRP"	2	0.271944444444444	24	"moving"	1.25	1	24	"DGRP897
n = 24 flies, 1 batch"
"DGRP897"	"Batch5b_DGRP"	3	0.229444444444444	24	"moving"	1.75	1	24	"DGRP897
n = 24 flies, 1 batch"
"DGRP897"	"Batch5b_DGRP"	4	0.201666666666667	24	"moving"	2.25	1	24	"DGRP897
n = 24 flies, 1 batch"
"DGRP897"	"Batch5b_DGRP"	5	0.2025	24	"moving"	2.75	1	24	"DGRP897
n = 24 flies, 1 batch"
"DGRP897"	"Batch5b_DGRP"	6	0.184166666666667	24	"moving"	3.25	1	24	"DGRP897
n = 24 flies, 1 batch"
"DGRP897"	"Batch5b_DGRP"	7	0.171944444444444	24	"moving"	3.75	1	24	"DGRP897
n = 24 flies, 1 batch"
"DGRP897"	"Batch5b_DGRP"	8	0.170555555555556	24	"moving"	4.25	1	24	"DGRP897
n = 24 flies, 1 batch"
"DGRP897"	"Batch5b_DGRP"	9	0.188055555555556	24	"moving"	4.75	1	24	"DGRP897
n = 24 flies, 1 batch"
"DGRP897"	"Batch5b_DGRP"	10	0.2125	24	"moving"	5.25	1	24	"DGRP897
n = 24 flies, 1 batch"
"DGRP897"	"Batch5b_DGRP"	11	0.190555555555556	24	"moving"	5.75	1	24	"DGRP897
n = 24 flies, 1 batch"
"DGRP897"	"Batch5b_DGRP"	12	0.220555555555556	24	"moving"	6.25	1	24	"DGRP897
n = 24 flies, 1 batch"
"DGRP897"	"Batch5b_DGRP"	13	0.251111111111111	24	"moving"	6.75	1	24	"DGRP897
n = 24 flies, 1 batch"
"DGRP897"	"Batch5b_DGRP"	14	0.216944444444444	24	"moving"	7.25	1	24	"DGRP897
n = 24 flies, 1 batch"
"DGRP897"	"Batch5b_DGRP"	15	0.290833333333333	24	"moving"	7.75	1	24	"DGRP897
n = 24 flies, 1 batch"
"DGRP897"	"Batch5b_DGRP"	16	0.703888888888889	24	"moving"	8.25	1	24	"DGRP897
n = 24 flies, 1 batch"
"DGRP897"	"Batch5b_DGRP"	17	0.771388888888889	24	"moving"	8.75	1	24	"DGRP897
n = 24 flies, 1 batch"
"DGRP897"	"Batch5b_DGRP"	18	0.765	24	"moving"	9.25	1	24	"DGRP897
n = 24 flies, 1 batch"
"DGRP897"	"Batch5b_DGRP"	19	0.731666666666667	24	"moving"	9.75	1	24	"DGRP897
n = 24 flies, 1 batch"
"DGRP897"	"Batch5b_DGRP"	20	0.679166666666667	24	"moving"	10.25	1	24	"DGRP897
n = 24 flies, 1 batch"
"DGRP897"	"Batch5b_DGRP"	21	0.549722222222222	24	"moving"	10.75	1	24	"DGRP897
n = 24 flies, 1 batch"
"DGRP897"	"Batch5b_DGRP"	22	0.350277777777778	24	"moving"	11.25	1	24	"DGRP897
n = 24 flies, 1 batch"
"DGRP897"	"Batch5b_DGRP"	23	0.181111111111111	24	"moving"	11.75	1	24	"DGRP897
n = 24 flies, 1 batch"
"DGRP897"	"Batch5b_DGRP"	24	0.0838888888888889	24	"moving"	12.25	1	24	"DGRP897
n = 24 flies, 1 batch"
"DGRP897"	"Batch5b_DGRP"	25	0.0638888888888889	24	"moving"	12.75	1	24	"DGRP897
n = 24 flies, 1 batch"
"DGRP897"	"Batch5b_DGRP"	26	0.065	24	"moving"	13.25	1	24	"DGRP897
n = 24 flies, 1 batch"
"DGRP897"	"Batch5b_DGRP"	27	0.0744444444444444	24	"moving"	13.75	1	24	"DGRP897
n = 24 flies, 1 batch"
"DGRP897"	"Batch5b_DGRP"	28	0.0738888888888889	24	"moving"	14.25	1	24	"DGRP897
n = 24 flies, 1 batch"
"DGRP897"	"Batch5b_DGRP"	29	0.0636111111111111	24	"moving"	14.75	1	24	"DGRP897
n = 24 flies, 1 batch"
"DGRP897"	"Batch5b_DGRP"	30	0.0725	24	"moving"	15.25	1	24	"DGRP897
n = 24 flies, 1 batch"
"DGRP897"	"Batch5b_DGRP"	31	0.0797222222222222	24	"moving"	15.75	1	24	"DGRP897
n = 24 flies, 1 batch"
"DGRP897"	"Batch5b_DGRP"	32	0.0666666666666667	24	"moving"	16.25	1	24	"DGRP897
n = 24 flies, 1 batch"
"DGRP897"	"Batch5b_DGRP"	33	0.0763888888888889	24	"moving"	16.75	1	24	"DGRP897
n = 24 flies, 1 batch"
"DGRP897"	"Batch5b_DGRP"	34	0.0786111111111111	24	"moving"	17.25	1	24	"DGRP897
n = 24 flies, 1 batch"
"DGRP897"	"Batch5b_DGRP"	35	0.0783333333333333	24	"moving"	17.75	1	24	"DGRP897
n = 24 flies, 1 batch"
"DGRP897"	"Batch5b_DGRP"	36	0.0816666666666667	24	"moving"	18.25	1	24	"DGRP897
n = 24 flies, 1 batch"
"DGRP897"	"Batch5b_DGRP"	37	0.0805555555555556	24	"moving"	18.75	1	24	"DGRP897
n = 24 flies, 1 batch"
"DGRP897"	"Batch5b_DGRP"	38	0.0725	24	"moving"	19.25	1	24	"DGRP897
n = 24 flies, 1 batch"
"DGRP897"	"Batch5b_DGRP"	39	0.0780555555555556	24	"moving"	19.75	1	24	"DGRP897
n = 24 flies, 1 batch"
"DGRP897"	"Batch5b_DGRP"	40	0.0711111111111111	24	"moving"	20.25	1	24	"DGRP897
n = 24 flies, 1 batch"
"DGRP897"	"Batch5b_DGRP"	41	0.0761111111111111	24	"moving"	20.75	1	24	"DGRP897
n = 24 flies, 1 batch"
"DGRP897"	"Batch5b_DGRP"	42	0.0780555555555556	24	"moving"	21.25	1	24	"DGRP897
n = 24 flies, 1 batch"
"DGRP897"	"Batch5b_DGRP"	43	0.0697222222222222	24	"moving"	21.75	1	24	"DGRP897
n = 24 flies, 1 batch"
"DGRP897"	"Batch5b_DGRP"	44	0.101388888888889	24	"moving"	22.25	1	24	"DGRP897
n = 24 flies, 1 batch"
"DGRP897"	"Batch5b_DGRP"	45	0.209722222222222	24	"moving"	22.75	1	24	"DGRP897
n = 24 flies, 1 batch"
"DGRP897"	"Batch5b_DGRP"	46	0.309166666666667	24	"moving"	23.25	1	24	"DGRP897
n = 24 flies, 1 batch"
"DGRP897"	"Batch5b_DGRP"	47	0.503055555555556	24	"moving"	23.75	1	24	"DGRP897
n = 24 flies, 1 batch"
