deleted_line	beta	se	p	trait	SNP	full_gls_beta	full_gls_p	delta_neglogp
"line_88"	-100.701291056136	22.6980135147353	9.14042709730923e-06	"TotalSleep"	"X_2509888"	-100.770056909823	8.98303794730102e-06	-0.00754325484592755
"line_890"	-101.814155291719	22.7157608154464	7.39144755924305e-06	"TotalSleep"	"X_2509888"	-100.770056909823	8.98303794730102e-06	0.0846937342649818
"line_897"	-100.502699073853	22.705657159897	9.58504886728513e-06	"TotalSleep"	"X_2509888"	-100.770056909823	8.98303794730102e-06	-0.028171097088241
"line_900"	-102.046246312837	22.755585406126	7.31028268282307e-06	"TotalSleep"	"X_2509888"	-100.770056909823	8.98303794730102e-06	0.0894890631822376
"line_907"	-100.771120670268	22.7140228889742	9.14266415468648e-06	"TotalSleep"	"X_2509888"	-100.770056909823	8.98303794730102e-06	-0.00764953246234423
"line_908"	-100.280128645238	22.6972419721874	9.9543056001711e-06	"TotalSleep"	"X_2509888"	-100.770056909823	8.98303794730102e-06	-0.0445877352963198
"line_91"	-99.9088742292903	22.7230490838296	1.09854654730722e-05	"TotalSleep"	"X_2509888"	-100.770056909823	8.98303794730102e-06	-0.087395229163425
"line_911"	-102.082016870937	22.7127149386571	6.97376492679269e-06	"TotalSleep"	"X_2509888"	-100.770056909823	8.98303794730102e-06	0.109955930294924
"line_913"	-104.806569036761	23.1914525951549	6.20768147740054e-06	"TotalSleep"	"X_2509888"	-100.770056909823	8.98303794730102e-06	0.160493809567551
"line_93"	-100.716615263632	22.6954897704502	9.09095901737104e-06	"TotalSleep"	"X_2509888"	-100.770056909823	8.98303794730102e-06	-0.00518646565442626
"line_100"	-0.297324322795741	0.0696222380700361	1.95003127500863e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	0.0197857294520105
"line_101"	-0.29661630902754	0.0696177576766271	2.03840958437281e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	0.000535853512029227
"line_105"	-0.297277388313565	0.0696221385465045	1.95588098535088e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	0.0184848815821903
"line_109"	-0.302043900202423	0.0696863697721474	1.46203029783754e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	0.14487093352173
"line_129"	-0.297148028936686	0.0696194231789358	1.97076825423586e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	0.0151917482708708
"line_136"	-0.296957908248154	0.0696507434694188	2.01224100693078e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	0.006147311048597
"line_142"	-0.297933106552046	0.0696321982412241	1.88014470401653e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	0.0356360304561676
"line_149"	-0.299423553312907	0.0696418011394583	1.71199078164735e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	0.0763258843222259
"line_161"	-0.286560790525762	0.0700104164155806	4.25613743705034e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	-0.319188337356555
"line_176"	-0.296601859054686	0.0714672963176344	3.32219702472895e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	-0.211598078777258
"line_181"	-0.296111743724838	0.0696475922747449	2.12275371440533e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	-0.0170723033083062
"line_189"	-0.296534708513555	0.0696256987978597	2.0535854529927e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	-0.00268547308144296
"line_195"	-0.295675982714539	0.0696270754418176	2.17071697664616e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	-0.0267758965997702
"line_208"	-0.295977369819724	0.0696183922759196	2.12414693241585e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	-0.0173572484794224
"line_21"	-0.295169540313596	0.0696490069720425	2.25562325599246e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	-0.0434392574390525
"line_217"	-0.296513535391478	0.069619648165126	2.05297907117135e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	-0.00255721585850122
"line_228"	-0.30667360299338	0.0718991687501475	1.99607926455388e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	0.00964952299469601
"line_229"	-0.296564750253603	0.0696172566979884	2.04489491708717e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	-0.000843689247248314
"line_235"	-0.296637137115885	0.0696182556889295	2.03596014592116e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	0.00105803377640612
"line_239"	-0.296673579447123	0.0696234414686349	2.03408366109509e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	0.00145849485334892
"line_26"	-0.301931586891827	0.0704327803879406	1.81261369278374e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	0.051522049774249
"line_280"	-0.295906451558684	0.0696345392037865	2.14324075300515e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	-0.0212436524668558
"line_287"	-0.299115910513838	0.0696465201021704	1.74873119200572e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	0.0671042495850207
"line_301"	-0.296324911938538	0.0696199697947387	2.07818641802695e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	-0.00785719599092083
"line_303"	-0.296454876259704	0.0696174804247803	2.05950881649064e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	-0.00393634927893682
"line_304"	-0.296889141654779	0.0696180077720869	2.00309782813734e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	0.00812514610716164
"line_306"	-0.297096894230171	0.0696398262574848	1.98837363279934e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	0.0113293107140438
"line_307"	-0.296640071281682	0.0696174398024739	2.03512136408008e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	0.0012369927726148
"line_309"	-0.297982662085217	0.0696288224068168	1.87239725409426e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	0.0374293106210803
"line_31"	-0.296712259042333	0.0696266864877797	2.03083703679389e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	0.00215223105310969
"line_310"	-0.29475506250255	0.0696440261281712	2.31303968635455e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	-0.0543557781368032
"line_313"	-0.284299760291118	0.0700067956829033	4.88565045289199e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	-0.379095085685675
"line_317"	-0.297456181808064	0.0697375640234418	1.99575442387851e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	0.00972020555520992
"line_318"	-0.29706217991773	0.0696517169996624	1.99932965688478e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	0.00894289806968462
"line_319"	-0.296031004859164	0.0696414358553474	2.13019385996764e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	-0.0185918223722368
"line_32"	-0.286328292018132	0.0699382741830671	4.23968213623552e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	-0.317505991064509
"line_320"	-0.297944481488758	0.0696400577705162	1.88284529087452e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	0.0350126696854636
"line_321"	-0.295217098870861	0.0696623692191476	2.25693137256705e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	-0.0436910473331178
"line_324"	-0.296435590461243	0.0696479545955973	2.07931171711654e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	-0.00809229468785055
"line_332"	-0.297200353544484	0.0696243356544288	1.9667939971826e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	0.0160684320583471
"line_335"	-0.299625296775974	0.0696828444659109	1.70919086828636e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	0.0770367423346867
"line_336"	-0.296157365850969	0.0696227425897379	2.10225059579677e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	-0.0128571780590363
"line_338"	-0.295963726010191	0.0696654679196272	2.15344757829945e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	-0.0233069979550091
"line_348"	-0.299691174060188	0.0696750898399909	1.69824179440501e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	0.0798277813399277
"line_350"	-0.29844761650163	0.0696773997042083	1.84160511977369e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	0.0446307925235985
"line_352"	-0.294529273276602	0.0700352898274238	2.60573659697136e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	-0.106103206404201
"line_354"	-0.296779693609133	0.0696179838610575	2.01723498615802e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	0.00507081438485102
"line_355"	-0.300134150408255	0.0696700331271571	1.64783908022526e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	0.0929125077847877
"line_356"	-0.29575359301083	0.0696302328078405	2.16180536203628e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	-0.0249892835344019
"line_357"	-0.296157324628522	0.069619642386569	2.10047763532924e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	-0.0124907556062821
"line_358"	-0.29526439346822	0.0696757031141841	2.25826046335168e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	-0.0439467249793228
"line_359"	-0.300626170781411	0.0703477474939999	1.92488779662537e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	0.0254218869946179
"line_360"	-0.297610441793937	0.0696292339349691	1.91810326732899e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	0.0269553210556612
"line_361"	-0.305931311845965	0.0699671637679924	1.22832715901392e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	0.220513251723262
"line_362"	-0.295523547933229	0.0696238808565476	2.19011422203782e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	-0.0306394592153918
"line_365"	-0.294534533760843	0.069629845841616	2.33687047214513e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	-0.0588073348463309
"line_370"	-0.296174401597399	0.0696507293757047	2.11605082098049e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	-0.0156987877195114
"line_371"	-0.296526914133006	0.0696221919469275	2.05264345472419e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	-0.00248621255976023
"line_373"	-0.308037519151498	0.0713828170694172	1.59393893976791e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	0.107355625646445
"line_374"	-0.301241094653778	0.0696857836293391	1.54027412472887e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	0.122229286467624
"line_375"	-0.294069355252694	0.0696278768875844	2.40598455418407e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	-0.0714655287754544
"line_377"	-0.295338297656679	0.0696482460464583	2.23095059435019e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	-0.0386626465199704
"line_379"	-0.296642460892687	0.0696202419773667	2.03637104757579e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	0.000970392416538068
"line_38"	-0.297421371429492	0.0696185917892192	1.9359347378959e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	0.0229365934150367
"line_380"	-0.29768050774525	0.0696199976632445	1.90460473817031e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	0.0300224457667033
"line_381"	-0.302118533203035	0.069666166138573	1.44663592970858e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	0.149468058825323
"line_382"	-0.298521414005837	0.0696335945824231	1.81076617568356e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	0.0519649327070315
"line_383"	-0.284165232811673	0.0705439409911402	5.62050821706679e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	-0.439948280903558
"line_385"	-0.296655843897112	0.0696176705767475	2.03318754703782e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	0.00164986512428023
"line_386"	-0.310051211771324	0.07020220550284	1.002909498895e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	0.308565561494332
"line_390"	-0.288481375393498	0.0700327678845749	3.80133569566218e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	-0.270108917632931
"line_391"	-0.296850948727256	0.0696194556938827	2.00882250986919e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	0.00688573995513941
"line_392"	-0.297191373105652	0.0696277745953164	1.96979183483926e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	0.0154069732922162
"line_395"	-0.29644944044512	0.0696174746668619	2.06022490198689e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	-0.004087326018686
"line_397"	-0.304444330797106	0.0710778177238765	1.8417990138737e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	0.0445850700697328
"line_399"	-0.296424298577408	0.0696173160140222	2.06346553220027e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	-0.0047699127122014
"line_40"	-0.295894549398452	0.0696361979572433	2.14584590563962e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	-0.0217712256510065
"line_405"	-0.293294909792273	0.0696399406064605	2.53578963848783e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	-0.0942859167588121
"line_406"	-0.284464648950682	0.0704146631662646	5.34854880324097e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	-0.418408656735418
"line_409"	-0.296389416460381	0.0696177107182953	2.06831739200556e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	-0.0057898776753138
"line_41"	-0.29936856909509	0.0696233934166411	1.70931244316388e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	0.077005852033488
"line_426"	-0.298725773106662	0.0696465817710407	1.79345033788869e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	0.0561379509679769
"line_427"	-0.295659504462582	0.069618621144955	2.16801676491817e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	-0.0262353300314171
"line_437"	-0.297209623174321	0.0696475625392672	1.97820178859157e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	0.0135567159815153
"line_439"	-0.295307915048071	0.069622739642711	2.21987337730277e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	-0.0365008966048661
"line_440"	-0.295189092285835	0.0696421626967083	2.24863034047647e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	-0.0420907600705167
"line_441"	-0.301125493016617	0.0715857185834102	2.59353394757099e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	-0.104064630806168
"line_443"	-0.296764136650933	0.0696172908665578	2.01887048077821e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	0.00471884819693891
"line_45"	-0.296578300784097	0.0696172335413849	2.04310194430297e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	-0.000462730913514342
"line_461"	-0.29969998774302	0.0696396683036286	1.6805898990212e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	0.0843655572344275
"line_48"	-0.285363843804304	0.0716430809000203	6.80129709252773e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	-0.522764439825563
"line_486"	-0.295366164236578	0.0696570160120354	2.23228113037704e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	-0.0389215819762452
"line_491"	-0.296601422097498	0.069625834652494	2.04487778988934e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	-0.000840051760258476
"line_492"	-0.296069448007652	0.0697751957336551	2.2036421321223e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	-0.0333137610165908
"line_502"	-0.296594440051521	0.069617242502846	2.04098880962027e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	-1.33173870269232e-05
"line_505"	-0.295450808989206	0.0716168095609467	3.70027583301245e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	-0.258406793104629
"line_509"	-0.296555174102035	0.0696265126987439	2.05134391020631e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	-0.00221117027439988
"line_513"	-0.296169475751731	0.0696284612114742	2.10389912029413e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	-0.0131976058504719
"line_517"	-0.296390660949376	0.069619216392666	2.06900374476945e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	-0.00593397053679379
"line_528"	-0.296602174178439	0.0696172469920527	2.03997701732789e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	0.000202031546067794
"line_531"	-0.297011499514992	0.0696460005260337	2.00271383491573e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	0.00820840820322211
"line_535"	-0.296281951818155	0.0696433756932349	2.09729043607648e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	-0.0118312702366099
"line_551"	-0.296976817910537	0.0696729228445222	2.02204661985071e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	0.00403614180992395
"line_555"	-0.298001320986475	0.0696802401827828	1.89686128608878e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	0.0317917332677018
"line_559"	-0.296872870908248	0.0696603236074036	2.02858516066656e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	0.00263406192891935
"line_563"	-0.295455309710472	0.0696329634067944	2.2051407944286e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	-0.0336090174652632
"line_566"	-0.295221841511771	0.0696639753216852	2.25722910649316e-05	"MovingShapePC1"	"2L_10641389"	-0.296594917128339	2.0409262248482e-05	-0.0437483355939019
